occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu51,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,401,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma victoriae,urn:lsid:marinespecies.org:taxname:988684,Cryptococcus victoriae,Species,Otu51,NCBI:1895944,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu514,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,7,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Dioszegia;Dioszegia hungarica,,Dioszegia hungarica,species,Otu514,NCBI:4972,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu222,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,34,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiales fam Incertae sedis;Mrakiella;Unknown Mrakiella species 1,urn:lsid:marinespecies.org:taxname:988567,Mrakia,Genus,Otu222,NCBI:29901,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu85,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,3,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella tassiana,urn:lsid:marinespecies.org:taxname:100511,Cladosporium herbarum,Species,Otu85,NCBI:29918,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu84,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,4,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Unknown Cladosporium species 1,urn:lsid:marinespecies.org:taxname:100218,Cladosporium,Genus,Otu84,NCBI:5498,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu504,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,2,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota,urn:lsid:marinespecies.org:taxname:21890,Basidiomycota,Phylum (Division),Otu504,NCBI:5204,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu394,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,3,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Unknown Helotiaceae genus 1,urn:lsid:marinespecies.org:taxname:177205,Helotiaceae,Family,Otu394,NCBI:5181,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu289,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,2,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Unknown Ascomycota class 3,urn:lsid:marinespecies.org:taxname:21891,Ascomycota,Phylum (Division),Otu289,NCBI:4890,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu475,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,2,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;Unknown Naganishia species 1,urn:lsid:marinespecies.org:taxname:437249,Tremellomycetes,Class,Otu475,NCBI:155616,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu1159,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,2,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Dioszegia;Dioszegia fristingensis,,Dioszegia fristingensis,species,Otu1159,NCBI:267219,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu270,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,17,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium pinicola,,Cystobasidium pinicola,species,Otu270,NCBI:194534,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu292,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,2,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaetopsis;Pyrenochaetopsis leptospora,,Pyrenochaetopsis leptospora,species,Otu292,NCBI:798152,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu246,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,12,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Holtermanniales;Holtermanniales fam Incertae sedis;Holtermanniella;Unknown Holtermanniella species 1,,Holtermanniella,genus,Otu246,NCBI:983939,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu128,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,8,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales fam Incertae sedis;Candida;Candida sake,,Candida sake,species,Otu128,NCBI:39397,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu124,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,3,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Halomycetaceae;Halomyces;Unknown Halomyces species 1,,Halomyces,genus,Otu124,NCBI:1675843,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1:Otu424,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685857,2020-02-06/2020-05-29,9,DNA sequence reads,583,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914180,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;Unknown Filobasidium species 1,urn:lsid:marinespecies.org:taxname:1415562,Filobasidium,Genus,Otu424,NCBI:5209,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1:Otu177,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685858,2020-02-06/2020-05-29,2,DNA sequence reads,66,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914181,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Tremellales;unidentified (Tremellales) family incertae sedis;unidentified (unidentified (Tremellales));Unknown unidentified (unidentified (Tremellales)) species 1,urn:lsid:marinespecies.org:taxname:437926,Tremellales,Order,Otu177,NCBI:5234,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1:Otu171,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685858,2020-02-06/2020-05-29,4,DNA sequence reads,66,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914181,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces;Phaeococcomyces sp,,Phaeococcomyces,genus,Otu171,NCBI:13201,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1:Otu307,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685858,2020-02-06/2020-05-29,2,DNA sequence reads,66,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914181,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;Unknown Knufia species 1,urn:lsid:marinespecies.org:taxname:1415564,Knufia,Genus,Otu307,NCBI:430999,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1:Otu956,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685858,2020-02-06/2020-05-29,2,DNA sequence reads,66,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914181,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;unidentified (Herpotrichiellaceae);Unknown unidentified (Herpotrichiellaceae) species 1,urn:lsid:marinespecies.org:taxname:100036,Herpotrichiellaceae,Family,Otu956,NCBI:43219,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1:Otu51,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685858,2020-02-06/2020-05-29,3,DNA sequence reads,66,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914181,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma victoriae,urn:lsid:marinespecies.org:taxname:988684,Cryptococcus victoriae,Species,Otu51,NCBI:1895944,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1
ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1:Otu85,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Gbg3_20200206_20200529,SAMEA7685858,2020-02-06/2020-05-29,3,DNA sequence reads,66,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914181,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,44G1 (http://marineregions.org/mrgid/42011),57.680533,11.740578,SE,SWC_Gbg3,5,5,Industrial port; industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella tassiana,urn:lsid:marinespecies.org:taxname:100511,Cladosporium herbarum,Species,Otu85,NCBI:29918,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1
